meters,price,bathrooms,category,link,municipality,operation,owner,rooms
98 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/70217944/,Albacete,Venta,Inmobiliaria La Noria,4
190 m²,€ 235.000,2 baños,Piso,https://www.indomio.es/anuncios/91296019/,Albacete,Venta,InmoHouse,6
195 m²,€ 120.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/91884645/,Albacete,Venta,Inmobiliaria Tejares,5
119 m² ,€ 130.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95690509/,Albacete,Venta,InmoHouse,6
1.200 m²,€ 330.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/92408779/,Albacete,Venta,InmoHouse,4
160 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/94072155/,Albacete,Venta,,6
105 m²,€ 186.000,2 baños,Piso,https://www.indomio.es/anuncios/95205771/,Albacete,Venta,InmoHouse,5
270 m²,€ 315.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/95266725/,Albacete,Venta,Ana Isabel Martinez Marchante,6
87 m²,€ 170.000,1 baño,Piso,https://www.indomio.es/anuncios/95346185/,Albacete,Venta,Inmobiliaria La Mancha,3
240 m²,€ 390.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/95371647/,Albacete,Venta,InmoHouse,7
105 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/95422587/,Albacete,Venta,Api vicente orozco,6
95 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/95599259/,Albacete,Venta,Ana Isabel Martinez Marchante,5
130 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/95620009/,Albacete,Venta,Exp España,5
386 m²,€ 800.000,3+ baños,Piso,https://www.indomio.es/anuncios/95629471/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,7
92 m²,€ 105.000,1 baño,Piso,https://www.indomio.es/anuncios/95671459/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,5
74 m²,€ 159.500,1 baño,Piso,https://www.indomio.es/anuncios/95764011/,Albacete,Venta,InmoHouse,3
64 m²,€ 65.000,,Dúplex ,https://www.indomio.es/anuncios/95773357/,Albacete,Venta,Alquilofacil - Albacete,
85 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95808691/,Albacete,Venta,InmoHouse,3
2.000 m² ,€ 120.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/95684147/,Albacete,Venta,Consuelo Valera Inmobiliaria & Reformas,2
104 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95363691/,Albacete,Venta,Ana Isabel Martinez Marchante,5
90 m²,€ 175.000,,Piso,https://www.indomio.es/anuncios/95429837/,Albacete,Venta,Global House Albacete,3
90 m²,€ 145.000,2 baños,Piso,https://www.indomio.es/anuncios/95429823/,Albacete,Venta,Global House Albacete,5
98 m²,€ 167.000,2 baños,Piso,https://www.indomio.es/anuncios/95493605/,Albacete,Venta,Ana Isabel Martinez Marchante,5
105 m²,€ 115.000,,Piso,https://www.indomio.es/anuncios/95767087/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,3
100 m²,€ 188.000,2 baños,Piso,https://www.indomio.es/anuncios/95768301/,Albacete,Venta,Global House Albacete,5
80 m²,€ 69.000,1 baño,Piso,https://www.indomio.es/anuncios/96002975/,Albacete,Venta,InmoHouse,4
140 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/95808711/,Albacete,Venta,InmoHouse,6
111 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/95158741/,Albacete,Venta,,6
100 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95239589/,Albacete,Venta,Ana Isabel Martinez Marchante,5
132 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95248913/,Albacete,Venta,Torrecastilla,5
124 m²,€ 155.000,2 baños,Piso,https://www.indomio.es/anuncios/95324405/,Albacete,Venta,Inmobiliaria La Mancha,6
215 m²,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/95376001/,Albacete,Venta,Ana Isabel Martinez Marchante,5
85 m²,€ 110.000,,Piso,https://www.indomio.es/anuncios/95629375/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,3
400 m²,€ 330.000,2 baños,Chalet,https://www.indomio.es/anuncios/95629337/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,7
92 m²,€ 130.000,2 baños,Piso,https://www.indomio.es/anuncios/95748469/,Albacete,Venta,Inmobiliaria La Mancha,5
85 m²,€ 132.500,1 baño,Piso,https://www.indomio.es/anuncios/95804353/,Albacete,Venta,Inmobiliaria La Noria,3
80 m²,€ 105.000,1 baño,Piso,https://www.indomio.es/anuncios/95808725/,Albacete,Venta,InmoHouse,5
140 m²,€ 240.000,2 baños,Piso,https://www.indomio.es/anuncios/95862399/,Albacete,Venta,InmoHouse,5
145 m²,€ 197.000,2 baños,Piso,https://www.indomio.es/anuncios/96002979/,Albacete,Venta,InmoHouse,7
85 m²,€ 185.000,1 baño,Piso,https://www.indomio.es/anuncios/83336092/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,3
98 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/90328641/,Albacete,Venta,InmoHouse,4
462 m² ,€ 420.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95687371/,Albacete,Venta,Inmobiliaria La Mancha,8
120 m²,€ 120.000,2 baños,Piso,https://www.indomio.es/anuncios/78818283/,Albacete,Venta,Meraki,6
100 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/82214843/,Albacete,Venta,Inmobiliaria Tejares,5
135 m²,€ 120.000,1 baño,Piso,https://www.indomio.es/anuncios/89798939/,Albacete,Venta,InmoHouse,5
68 m²,€ 70.000,1 baño,Piso,https://www.indomio.es/anuncios/89843311/,Albacete,Venta,InmoHouse,3
400 m² ,€ 330.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95690501/,Albacete,Venta,InmoHouse,7
250 m²,€ 355.000,3 baños,Caserío,https://www.indomio.es/anuncios/91996813/,Albacete,Venta,Alquilofacil - Albacete,7
101 m²,€ 140.000,2 baños,Piso,https://www.indomio.es/anuncios/93529909/,Albacete,Venta,Inmobiliaria Tejares,5
102 m²,€ 195.000,1 baño,Piso,https://www.indomio.es/anuncios/93694031/,Albacete,Venta,Inmobiliaria Tejares,3
75 m²,€ 188.000,1 baño,Piso,https://www.indomio.es/anuncios/94121479/,Albacete,Venta,Meraki,3
,€ 121.000,1 baño,Piso,https://www.indomio.es/anuncios/94406079/,Albacete,Venta,Fincasa Inmobiliaria,4
108 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/94794247/,Albacete,Venta,Inmobiliaria La Noria,5
,€ 237.000,2 baños,Piso,https://www.indomio.es/anuncios/94898099/,Albacete,Venta,Alquilofacil - Albacete,7
116 m²,€ 107.000,2 baños,Piso,https://www.indomio.es/anuncios/94985437/,Albacete,Venta,InmoHouse,5
120 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95017843/,Albacete,Venta,Fincasa Inmobiliaria,6
120 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/95165123/,Albacete,Venta,InmoHouse,6
114 m²,€ 200.000,2 baños,Piso,https://www.indomio.es/anuncios/95181651/,Albacete,Venta,Ana Isabel Martinez Marchante,5
113 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/95205799/,Albacete,Venta,InmoHouse,5
70 m²,€ 124.000,1 baño,Piso,https://www.indomio.es/anuncios/93699179/,Albacete,Venta,Inmobiliaria La Mancha,3
159 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/94322489/,Albacete,Venta,Inmobiliaria La Mancha,6
98 m²,€ 147.000,1 baño,Piso,https://www.indomio.es/anuncios/95205795/,Albacete,Venta,InmoHouse,5
100 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95279451/,Albacete,Venta,Inmobiliaria Tejares,4
110 m²,€ 130.000,2 baños,Piso,https://www.indomio.es/anuncios/95548645/,Albacete,Venta,Inmobiliaria La Mancha,5
80 m²,€ 115.000,1 baño,Piso,https://www.indomio.es/anuncios/95555499/,Albacete,Venta,Ana Isabel Martinez Marchante,3
145 m²,€ 250.000,,Chalet,https://www.indomio.es/anuncios/95629277/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,5
70 m²,€ 189.000,1 baño,Piso,https://www.indomio.es/anuncios/95793607/,Albacete,Venta,Fincasa Inmobiliaria,3
148 m²,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/96002983/,Albacete,Venta,InmoHouse,6
238 m²,€ 435.000,3 baños,Piso,https://www.indomio.es/anuncios/76883575/,Albacete,Venta,Meraki,8
120 m²,€ 115.000,2 baños,Piso,https://www.indomio.es/anuncios/83954043/,Albacete,Venta,Alquilofacil - Albacete,6
158 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/89885895/,Albacete,Venta,Torrecastilla,6
393 m² ,€ 475.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95687367/,Albacete,Venta,Inmobiliaria La Mancha,9
285 m²,€ 400.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/90673394/,Albacete,Venta,InmoHouse,6
230 m²,€ 370.000,2 baños,Piso,https://www.indomio.es/anuncios/91072777/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,6
95 m²,€ 260.000,2 baños,Piso,https://www.indomio.es/anuncios/91465887/,Albacete,Venta,InmoHouse,5
90 m²,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/95629293/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,4
190 m²,€ 350.000,3 baños,Piso,https://www.indomio.es/anuncios/95895145/,Albacete,Venta,Inmobiliaria La Mancha,8
116 m²,€ 199.000,2 baños,Piso,https://www.indomio.es/anuncios/73524284/,Albacete,Venta,Inmobiliaria La Noria,7
130 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/80829214/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,6
200 m² ,€ 280.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95725803/,Albacete,Venta,Inmobiliaria Tejares,11
290 m²,€ 317.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/82647263/,Albacete,Venta,Inmobiliaria Tejares,8
400 m² ,€ 110.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/95708107/,Albacete,Venta,Inmobiliaria La Noria,10
285 m² ,€ 370.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95725823/,Albacete,Venta,Inmobiliaria Tejares,8
350 m²,€ 700.000,2 baños,Piso,https://www.indomio.es/anuncios/95478103/,Albacete,Venta,InmoHouse,6
108 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/95629347/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,5
80 m²,€ 138.000,2 baños,Piso,https://www.indomio.es/anuncios/95629479/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,5
60 m²,€ 179.000,1 baño,Piso,https://www.indomio.es/anuncios/95913227/,Albacete,Venta,Fincasa Inmobiliaria,3
130 m² ,€ 125.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95706291/,Albacete,Venta,Soluziones Inmobiliarias,6
365 m²,€ 205.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/91382475/,Albacete,Venta,InmoHouse,6
105 m²,€ 140.000,2 baños,Piso,https://www.indomio.es/anuncios/91487817/,Albacete,Venta,Inmobiliaria Tejares,6
120 m²,€ 242.000,2 baños,Piso,https://www.indomio.es/anuncios/95764017/,Albacete,Venta,InmoHouse,5
146 m²,€ 450.000,1 baño,Piso,https://www.indomio.es/anuncios/95905873/,Albacete,Venta,Grupo Luxury Home,3
115 m² ,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/79776103/,Albacete,Venta,Inmobiliaria La Noria,5
145 m² ,€ 205.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95950609/,Albacete,Venta,Inmobiliaria La Noria,6
120 m²,€ 180.000,2 baños - uno o más adaptados para personas con discapacidad,Piso,https://www.indomio.es/anuncios/91686781/,Albacete,Venta,,6
67 m²,€ 65.000,1 baño,Piso,https://www.indomio.es/anuncios/92002065/,Albacete,Venta,Alquilofacil - Albacete,3
83 m²,€ 158.100,1 baño,Piso,https://www.indomio.es/anuncios/93244041/,Albacete,Venta,Ana Isabel Martinez Marchante,3
97 m²,€ 250.000,1 baño,Piso,https://www.indomio.es/anuncios/94195619/,Albacete,Venta,Meraki,3
155 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/94269837/,Albacete,Venta,Ana Isabel Martinez Marchante,6
240 m²,€ 285.000,3 baños,Caserío,https://www.indomio.es/anuncios/84790243/,Albacete,Venta,Alquilofacil - Albacete,7
240 m²,€ 360.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/85819247/,Albacete,Venta,Inmobiliaria Tejares,6
316 m²,€ 196.000,1 baño,Casa rústica,https://www.indomio.es/anuncios/87691677/,Albacete,Venta,Inmobiliaria Tejares,4
80 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/89337219/,Albacete,Venta,InmoHouse,4
48 m²,€ 60.000,1 baño,Piso,https://www.indomio.es/anuncios/91332743/,Albacete,Venta,InmoHouse,3
390 m²,€ 690.000,3 baños,Chalet,https://www.indomio.es/anuncios/95264483/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,9
137 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/93309207/,Albacete,Venta,Albapisos Grupo Inmobiliario,5
240 m²,€ 525.000,3 baños,Piso,https://www.indomio.es/anuncios/84454787/,Albacete,Venta,Inmobiliaria Tejares,8
70 m²,€ 160.000,1 baño,Piso,https://www.indomio.es/anuncios/95478057/,Albacete,Venta,InmoHouse,3
125 m²,€ 182.000,2 baños,Piso,https://www.indomio.es/anuncios/89372107/,Albacete,Venta,Meraki,6
96 m²,€ 270.000,2 baños,Piso,https://www.indomio.es/anuncios/90383623/,Albacete,Venta,Albapisos Grupo Inmobiliario,4
480 m² ,€ 650.000,3+ baños,Casa rústica,https://www.indomio.es/anuncios/95687375/,Albacete,Venta,Inmobiliaria La Mancha,6
130 m²,€ 224.000,2 baños,Piso,https://www.indomio.es/anuncios/91686295/,Albacete,Venta,Inmobiliaria Tejares,6
95 m²,€ 93.000,1 baño,Piso,https://www.indomio.es/anuncios/91997983/,Albacete,Venta,InmoHouse,4
130 m²,€ 150.000,2 baños,Piso,https://www.indomio.es/anuncios/92443603/,Albacete,Venta,InmoHouse,6
100 m²,€ 199.000,2 baños,Piso,https://www.indomio.es/anuncios/92686247/,Albacete,Venta,Inmobiliaria La Noria,4
260 m²,€ 540.000,,Casa unifamiliar,https://www.indomio.es/anuncios/90376317/,Albacete,Venta,InmoHouse,4
170 m² ,€ 450.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/90583571/,Albacete,Venta,Consuelo Valera Inmobiliaria & Reformas,8
300 m² ,€ 450.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95690511/,Albacete,Venta,InmoHouse,6
100 m²,€ 200.000,2 baños,Piso,https://www.indomio.es/anuncios/91527323/,Albacete,Venta,Alquilofacil - Albacete,5
137 m²,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/92406693/,Albacete,Venta,Albapisos Grupo Inmobiliario,8
65 m²,€ 127.000,1 baño,Piso,https://www.indomio.es/anuncios/94375125/,Albacete,Venta,Fincasa Inmobiliaria,3
153 m²,€ 260.000,2 baños,Piso,https://www.indomio.es/anuncios/94781447/,Albacete,Venta,InmoHouse,7
90 m²,€ 199.000,2 baños,Piso,https://www.indomio.es/anuncios/95049683/,Albacete,Venta,Fincasa Inmobiliaria,4
132 m²,€ 258.000,2 baños,Piso,https://www.indomio.es/anuncios/95136549/,Albacete,Venta,Ana Isabel Martinez Marchante,5
310 m²,€ 230.000,2 baños,Piso,https://www.indomio.es/anuncios/95205773/,Albacete,Venta,InmoHouse,5
500 m² ,€ 495.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95727197/,Albacete,Venta,Ana Isabel Martinez Marchante,11
200 m²,€ 330.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95466831/,Albacete,Venta,Fincasa Inmobiliaria,9
85 m²,€ 170.000,2 baños,Piso,https://www.indomio.es/anuncios/95739863/,Albacete,Venta,InmoHouse,5
120 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/95808695/,Albacete,Venta,InmoHouse,5
130 m²,€ 240.000,2 baños,Piso,https://www.indomio.es/anuncios/95808689/,Albacete,Venta,InmoHouse,5
78 m²,€ 110.000,,Piso,https://www.indomio.es/anuncios/95820851/,Albacete,Venta,Api vicente orozco,
105 m²,€ 175.000,1 baño,Piso,https://www.indomio.es/anuncios/95619991/,Albacete,Venta,Inmobiliaria La Mancha,4
130 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/95629315/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,6
100 m²,€ 141.000,2 baños,Piso,https://www.indomio.es/anuncios/95629355/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,5
102 m²,€ 130.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/95754399/,Albacete,Venta,Inmobiliaria La Mancha,5
67 m²,€ 73.000,1 baño,Piso,https://www.indomio.es/anuncios/95782007/,Albacete,Venta,InmoHouse,4
70 m²,€ 68.000,2 baños,Piso,https://www.indomio.es/anuncios/95803297/,Albacete,Venta,Ana Isabel Martinez Marchante,3
125 m²,€ 145.000,2 baños,Piso,https://www.indomio.es/anuncios/95808733/,Albacete,Venta,InmoHouse,6
160 m²,€ 255.000,3 baños,Piso,https://www.indomio.es/anuncios/95828091/,Albacete,Venta,InmoHouse,7
207 m²,€ 135.000,1 baño,Piso,https://www.indomio.es/anuncios/95280801/,Albacete,Venta,Ana Isabel Martinez Marchante,4
166 m²,€ 205.000,3 baños,Piso,https://www.indomio.es/anuncios/95323853/,Albacete,Venta,InmoHouse,7
2.700 m²,€ 325.000,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95466829/,Albacete,Venta,Fincasa Inmobiliaria,8
110 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/95478109/,Albacete,Venta,InmoHouse,5
60 m²,€ 130.000,,Piso,https://www.indomio.es/anuncios/95629431/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,2
110 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/95764021/,Albacete,Venta,InmoHouse,6
151 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/95943953/,Albacete,Venta,InmoHouse,6
78 m²,€ 136.000,1 baño,Piso,https://www.indomio.es/anuncios/95995645/,Albacete,Venta,Inmobiliaria La Noria,3
103 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/95619993/,Albacete,Venta,Inmobiliaria La Mancha,6
115 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/95629359/,Albacete,Venta,Servicios inmobiliarios Carretero Carcelen,6
104 m²,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/95739939/,Albacete,Venta,Inmobiliaria La Mancha,6
87 m²,€ 140.000,1 baño,Piso,https://www.indomio.es/anuncios/95950429/,Albacete,Venta,InmoHouse,4
80 m²,€ 138.000,1 baño,Piso,https://www.indomio.es/anuncios/95986375/,Albacete,Venta,Soluziones Inmobiliarias,3
104 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/78787707/,Albacete,Venta,Meraki,5
110 m²,€ 140.000,2 baños,Piso,https://www.indomio.es/anuncios/82958150/,Albacete,Venta,Inmobiliaria Tejares,5
130 m²,€ 210.000,2 baños,Piso,https://www.indomio.es/anuncios/84328223/,Albacete,Venta,Inmobiliaria Tejares,5
91 m²,€ 180.000,1 baño,Piso,https://www.indomio.es/anuncios/95764507/,Albacete,Venta,Soluziones Inmobiliarias,3
152 m²,€ 285.000,2 baños,Piso,https://www.indomio.es/anuncios/95905879/,Albacete,Venta,Grupo Luxury Home,6
70 m²,€ 169.000,2 baños,Piso,https://www.indomio.es/anuncios/96002989/,Albacete,Venta,InmoHouse,4
99 m²,€ 120.000,1 baño,Piso,https://www.indomio.es/anuncios/68516728/,Albacete,Venta,Inmobiliaria La Noria,4
104 m²,€ 238.000,2 baños,Piso,https://www.indomio.es/anuncios/95027863/,Albacete,Venta,Inmobiliaria La Noria,6
171 m²,€ 265.000,2 baños,Piso,https://www.indomio.es/anuncios/84354341/,Albacete,Venta,Meraki,5
77 m²,€ 140.000,,Piso,https://www.indomio.es/anuncios/89928059/,Albacete,Venta,Germán - gestión de inmuebles,1
520 m²,€ 650.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/90229385/,Albacete,Venta,InmoHouse,7
118 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95611125/,Albacete,Venta,InmoHouse,5
300 m² ,€ 199.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/95690569/,Albacete,Venta,InmoHouse,5
90 m²,€ 138.000,2 baños,Piso,https://www.indomio.es/anuncios/95793617/,Albacete,Venta,Fincasa Inmobiliaria,5
120 m²,€ 290.000,2 baños,Piso,https://www.indomio.es/anuncios/95862397/,Albacete,Venta,InmoHouse,5
151 m²,€ 295.000,2 baños,Piso,https://www.indomio.es/anuncios/95938151/,Albacete,Venta,Ana Isabel Martinez Marchante,6
75 m²,€ 158.000,1 baño,Piso,https://www.indomio.es/anuncios/83094820/,Albacete,Venta,Inmobiliaria Tejares,3
190 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/91072881/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,8
120 m²,€ 225.000,2 baños,Piso,https://www.indomio.es/anuncios/95993943/,Albacete,Venta,Inmobiliaria Tejares,6
220 m²,€ 320.000,2 baños,Casa unifamiliar,https://www.indomio.es/anuncios/91382477/,Albacete,Venta,InmoHouse,6
110 m²,€ 130.000,1 baño,Piso,https://www.indomio.es/anuncios/93016385/,Albacete,Venta,Inmobiliaria Albacete E.T.I.,4
90 m²,€ 199.000,2 baños,Piso,https://www.indomio.es/anuncios/93392199/,Albacete,Venta,Meraki,4
95 m²,€ 153.000,2 baños,Piso,https://www.indomio.es/anuncios/94642235/,Albacete,Venta,Inmobiliaria La Mancha,4
111 m²,€ 165.000,2 baños,Piso,https://www.indomio.es/anuncios/94720569/,Albacete,Venta,Inmobiliaria La Mancha,6
113 m² ,€ 135.000,2 baños,Piso,https://www.indomio.es/anuncios/94757599/,Albacete,Venta,,7
114 m²,,2 baños,Piso,https://www.indomio.es/anuncios/94751605/,Albacete,Venta,Soluziones Inmobiliarias,5
358 m²,,3+ baños,Casa unifamiliar,https://www.indomio.es/anuncios/95126653/,Albacete,Venta,Germán - gestión de inmuebles,5
97 m²,€ 150.000,1 baño,Piso,https://www.indomio.es/anuncios/93564789/,Albacete,Venta,Inmobiliaria La Mancha,4
99 m²,€ 185.000,2 baños,Piso,https://www.indomio.es/anuncios/94075237/,Albacete,Venta,,5
255 m²,€ 435.000,3 baños,Piso,https://www.indomio.es/anuncios/94451521/,Albacete,Venta,InmoHouse,8
130 m²,€ 160.000,2 baños,Piso,https://www.indomio.es/anuncios/95435991/,Albacete,Venta,Ana Isabel Martinez Marchante,6
114 m²,€ 199.000,2 baños,Piso,https://www.indomio.es/anuncios/95793599/,Albacete,Venta,Fincasa Inmobiliaria,5
115 m²,€ 113.000,1 baño,Piso,https://www.indomio.es/anuncios/95803301/,Albacete,Venta,Ana Isabel Martinez Marchante,4
96 m²,€ 115.000,1 baño,Piso,https://www.indomio.es/anuncios/95861655/,Albacete,Venta,Soluziones Inmobiliarias,4
75 m²,€ 125.000,1 baño,Piso,https://www.indomio.es/anuncios/95905855/,Albacete,Venta,Grupo Luxury Home,3
120 m²,€ 220.000,2 baños,Piso,https://www.indomio.es/anuncios/81947297/,Albacete,Venta,Inmobiliaria Tejares,5
160 m²,€ 150.000,2 baños,Piso,https://www.indomio.es/anuncios/81947227/,Albacete,Venta,Inmobiliaria Tejares,6
110 m²,€ 110.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/83964757/,Albacete,Venta,Inmobiliaria Tejares,5
190 m²,€ 270.000,2 baños,Chalet,https://www.indomio.es/anuncios/91072741/,Albacete,Venta,AGENCIA INMOBILIARIA INTURAL,5
284 m²,€ 400.000,3+ baños,Casa adosada,https://www.indomio.es/anuncios/92407225/,Albacete,Venta,Inmobiliaria La Noria,6
160 m²,€ 220.000,2 baños,Casa adosada,https://www.indomio.es/anuncios/94617947/,Albacete,Venta,InmoHouse,6
362 m²,€ 160.000,2 baños,Casa rústica,https://www.indomio.es/anuncios/94788783/,Albacete,Venta,Inmobiliaria La Mancha,6
74 m²,€ 138.000,2 baños,Piso,https://www.indomio.es/anuncios/87125385/,Albacete,Venta,InmoHouse,4
125 m²,€ 180.000,2 baños,Piso,https://www.indomio.es/anuncios/89594845/,Albacete,Venta,Inmobiliaria La Noria,6
97 m²,€ 249.900,2 baños,Piso,https://www.indomio.es/anuncios/91764739/,Albacete,Venta,Inmobiliaria La Mancha,5
100 m²,€ 215.000,2 baños,Piso,https://www.indomio.es/anuncios/96003003/,Albacete,Venta,InmoHouse,5
122 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/95764517/,Albacete,Venta,Meraki,6
325 m² ,€ 399.000,3+ baños,Chalet,https://www.indomio.es/anuncios/93473153/,Albacete,Venta,Topbrokers,8
280 m²,€ 310.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/93769145/,Albacete,Venta,InmoHouse,8
302 m²,€ 355.000,,Casa unifamiliar,https://www.indomio.es/anuncios/92290701/,Albacete,Venta,InmoHouse,
282 m²,€ 370.000,3 baños,Casa adosada,https://www.indomio.es/anuncios/94037179/,Albacete,Venta,,7
77 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/94213353/,Albacete,Venta,Inmobiliaria Tejares,5
115 m²,€ 245.000,2 baños,Piso,https://www.indomio.es/anuncios/95895335/,Albacete,Venta,Ana Isabel Martinez Marchante,5
290 m²,€ 314.000,3 baños - uno o más adaptados para personas con discapacidad,Casa plurifamiliar ,https://www.indomio.es/anuncios/82577657/,Albacete,Venta,,6
90 m²,€ 175.000,2 baños,Piso,https://www.indomio.es/anuncios/92234683/,Albacete,Venta,InmoHouse,5
140 m²,€ 255.000,2 baños,Piso,https://www.indomio.es/anuncios/93028351/,Albacete,Venta,Inmobiliaria Tejares,6
69 m²,€ 160.000,1 baño,Piso,https://www.indomio.es/anuncios/94053447/,Albacete,Venta,,3
129 m²,€ 318.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94487119/,Albacete,Venta,Inmobiliaria Tejares,7
134 m²,€ 190.000,2 baños,Piso,https://www.indomio.es/anuncios/95019531/,Albacete,Venta,Ana Isabel Martinez Marchante,5
108 m²,€ 195.000,2 baños,Piso,https://www.indomio.es/anuncios/95135671/,Albacete,Venta,Torrecastilla,5
130 m²,€ 325.000,2 baños,Piso,https://www.indomio.es/anuncios/95158787/,Albacete,Venta,,6
400 m² ,€ 380.000,3 baños,Casa unifamiliar,https://www.indomio.es/anuncios/94143721/,Albacete,Venta,Fincasa Inmobiliaria,12
185 m²,€ 139.000,1 baño,Casa unifamiliar,https://www.indomio.es/anuncios/94258097/,Albacete,Venta,Albapisos Grupo Inmobiliario,4
245 m²,€ 480.000,3 baños,Piso ,https://www.indomio.es/anuncios/94411885/,Albacete,Venta,,8
